"geneID","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","Count","SYMBOL"
"56998/54361/4070/7482/183/5076/55366/652/6495/51804/342184/4091/30812/2303/9955/9953/3975/6928/9241/6662/2302/9244/7040/6382/10736/4072/3237/7475/655/5915/9353/10252/170690/10409/2668/2246/6492/3207/2737/6608/6469/2260/6422/2138/793/4435","GO:0072164","mesonephric tubule development","46/4017","101/18434",0.455445544554455,2.09003813002659,5.79825199215913,8.8783277659412e-08,5.96623625871249e-06,4.69253370459512e-06,46,NA
"56998/54361/4070/7482/183/5076/55366/652/6495/51804/342184/4091/30812/2303/9955/9953/3975/6928/9241/6662/2302/9244/7040/6382/10736/4072/3237/7475/655/5915/9353/10252/170690/10409/2668/2255/2246/6492/3207/2737/6608/6469/2260/6422/2138/793/4435","GO:0001823","mesonephros development","47/4017","105/18434",0.447619047619048,2.05412236091848,5.71778430423186,1.23782136278955e-07,8.13733000233825e-06,6.40013127968646e-06,47,NA
"56998/54361/4070/7482/5629/183/2658/5076/133/55366/10253/652/6495/51804/54567/1512/30812/2303/9955/9953/3975/6928/10481/9241/6662/284217/7040/10736/2736/3239/3237/7855/7475/3549/2637/7052/655/6663/9620/7474/846/5361/8626/9353/3791/51176/10252/6423/170690/2668/2255/2246/4488/7124/5314/2099/3207/3209/57057/2737/3082/6608/6469/64478/4824/2260/6422/6591/2138/3371/4435","GO:0061138","morphogenesis of a branching epithelium","71/4017","191/18434",0.371727748691099,1.70585743574103,5.17603288423794,8.40929296338435e-07,3.9122618340422e-05,3.07705221874768e-05,71,NA
"56998/54361/4070/7482/5629/183/2658/5076/133/55366/1813/10253/652/6495/51804/54567/1512/30812/2303/9955/9953/3975/6928/10481/9241/6662/284217/7040/10736/53335/2736/1746/3239/3237/7855/7475/3549/2637/7052/655/6663/9620/6997/7474/846/5361/6474/8626/9353/3791/51176/10252/6423/170690/2668/2255/2246/4488/7124/5314/2045/2099/3207/3209/57057/2737/3082/6608/6469/64478/4824/2260/6422/6591/2138/3371/4435","GO:0001763","morphogenesis of a branching structure","77/4017","208/18434",0.370192307692308,1.69881130196664,5.35004435958001,3.58122535954776e-07,1.98708724537109e-05,1.56287372281954e-05,77,NA
"57540/388610/9048/63950/406928/22911/5629/89780/57165/5309/11023/2018/747/1813/3736/283375/64211/1638/2290/54567/6095/54820/6532/1000/652991/7040/3398/4036/2637/3642/6663/7476/5915/131405/7474/51176/7424/23440/5454/7101/2737/8326/5803/6608/5764/6469/2260/4067/8323/9355/170302/2316","GO:0061351","neural precursor cell proliferation","52/4017","160/18434",0.325,1.49142394822006,3.2954215398337,0.00107954811992807,0.0119580714822802,0.0094052013764314,52,NA
"57540/407031/1401/336/183/51703/118471/57104/51083/337/345/335/160518/32/51761/4828/8399/1066/1394/10351/5608/1149/9388/8792/440503/718/8529/338/5443/3552/114880/26154/6754/4923/50487/51738/5468/185/9370/10396/6696/9227/406938/7124/4602/80820/154664/222008/948/5444/857/3952/29923/6469/4824/51305/407019/9536","GO:1905952","regulation of lipid localization","58/4017","188/18434",0.308510638297872,1.41575432073263,3.02442861834209,0.00230855844173202,0.0212513872992317,0.0167145327216006,58,NA
"57540/407031/27329/148534/336/2494/1645/340895/84647/119548/5406/5407/5408/57104/84649/25987/116519/337/345/335/57476/8435/9971/3990/6095/8399/116285/6296/1066/727910/57048/94103/339221/9388/53345/7040/338/2646/64240/64241/26154/3172/7494/150379/5468/5947/4547/100127206/2264/285848/100133941/29881/51085/857/2167/8694/407019","GO:0055088","lipid homeostasis","57/4017","186/18434",0.306451612903226,1.40630545986011,2.93976741982798,0.0029502632169577,0.0259964929349858,0.0204466289983989,57,NA
"57540/407031/27329/336/2494/1645/340895/84647/119548/5406/5407/5408/84649/25987/116519/337/345/335/57476/8435/9971/3990/6095/8399/116285/6296/1066/57048/9388/338/64240/64241/3172/7494/4547/100127206/2264/100133941/29881/857/2167/407019","GO:0042632","cholesterol homeostasis","42/4017","111/18434",0.378378378378378,1.73637715385288,4.10747551076477,8.58828176063193e-05,0.00160314592865129,0.00126089815712462,42,NA
"57540/407031/27329/336/2494/1645/340895/84647/119548/5406/5407/5408/84649/25987/116519/337/345/335/57476/8435/9971/3990/6095/8399/116285/6296/1066/57048/9388/338/64240/64241/3172/7494/4547/100127206/2264/100133941/29881/857/2167/407019","GO:0055092","sterol homeostasis","42/4017","112/18434",0.375,1.72087378640777,4.03918070790735,0.000108770411245728,0.00193483366827695,0.00152177550594255,42,NA
"57540/54361/407031/27329/2330/6097/336/85414/5629/8644/340895/9023/150/57104/133/406967/51083/9965/23682/116519/337/345/335/339/9971/32/338442/27198/29103/3356/145264/12/64919/442909/6095/3480/1066/94103/7067/6662/8877/339221/79755/1149/440503/125981/718/9518/53345/634/26291/3398/338/238/3973/2168/3552/54657/54577/54658/54600/54578/54575/54576/3172/5105/7494/50487/63924/5468/9370/347/768239/6622/3248/2246/2908/2264/7124/221395/266977/60481/1081/9444/7291/51085/2770/5166/5294/857/3952/27010/6770/6591/2171/51280/2516/190/9104","GO:0019216","regulation of lipid metabolic process","99/4017","342/18434",0.289473684210526,1.32839380003407,3.23575917181143,0.00104630897104269,0.0118281806670396,0.00930304031508489,99,NA
"57540/54361/8431/407031/27329/3284/3283/3158/2330/6097/336/2494/5629/1645/1646/8644/1109/340895/9023/1557/1559/1586/1571/51700/133/51083/9965/1717/25987/116519/337/335/8435/5959/8630/121214/8608/9971/1910/866/145264/442909/11001/3990/6095/1583/1543/3480/6338/6799/445329/6818/1066/3291/3294/79154/10948/114881/10449/5205/50700/1555/6822/6820/338/3973/9486/442038/3552/4036/114880/54657/54577/54658/54576/1591/873/1582/8856/7367/7366/7365/7364/10720/7363/574537/10941/2638/51170/6696/285440/6715/5618/2246/2908/2264/7124/1081/2099/9444/3624/29881/2770/5444/1577/1551/1576/1080/3952/231/441282/6469/6770/2260/6591/6713/7436/570/2516/412/190/2539","GO:0008202","steroid metabolic process","122/4017","334/18434",0.365269461077844,1.67622037478441,6.58314886987027,4.14292203890985e-10,5.22008176902641e-08,4.10567208198105e-08,122,NA
"57540/54361/8431/407031/27329/6121/3158/2330/336/3707/1645/1646/8644/1109/9023/5950/1562/1559/5406/57104/222/221/1717/80168/84649/25987/116519/337/335/8435/5959/8630/121214/8608/9971/1910/145226/145264/442909/123099/3706/8854/3990/1583/1543/6338/6799/445329/6818/1066/3291/53630/10948/284161/8811/8877/3613/10449/125981/50700/6822/6820/338/3973/442038/27233/339761/4036/116255/54657/55902/5105/4923/5028/27284/6622/127/130/125/126/131/9227/2246/6569/9444/29881/2770/5444/1577/1551/1576/346606/1080/3952/231/57016/441282/100289017/27010/6770/2260/6713/8694/7436/340485/216/64768/2710/170685/55190/158835/2539","GO:0006066","alcohol metabolic process","112/4017","366/18434",0.306010928961749,1.40428316267883,4.12365795257412,4.59784127218159e-05,0.000982605795553155,0.000772834097414492,112,NA
"57540/63950/406928/5629/89780/57165/5309/11023/1813/64211/1638/2290/54567/6532/1000/652991/7040/3398/4036/3642/6663/131405/7474/7424/23440/7101/2737/8326/5803/6608/5764/6469/4067/9355/2316","GO:2000177","regulation of neural precursor cell proliferation","35/4017","92/18434",0.380434782608696,1.74581398621078,3.78540691120197,0.000285240939035149,0.00423866633730855,0.00333377422345749,35,NA
"57540/63950/5629/89780/57165/5309/1813/1638/2290/54567/4036/3642/6663/7424/23440/7101/2737/8326/6608/6469/4067/9355/2316","GO:2000179","positive regulation of neural precursor cell proliferation","23/4017","53/18434",0.433962264150943,1.99145142578006,3.81536671924623,0.000348553663979676,0.00501917276130733,0.00394765415419587,23,NA
"57822/144165/64220/6664/7020/7291/3624/1956","GO:0061029","eyelid development in camera-type eye","8/4017","13/18434",0.615384615384615,2.82399800846403,3.47256923133492,0.00223845697100575,0.0207640916574275,0.0163312674394171,8,NA
"57822/2810/27245/2707/5453/7062/388697/2312/388698/254910/353145/84648/353144/353143/353142/353141/353140/26239/353139/353137/353134/353133/353132/353131/448835/3713/163778/6698/6699/6703/6706/4014/6278/84283/5317/50604/3664/8644/55506/643414/643418/55366/60529/5920/51083/7480/3855/3887/3891/3890/3888/9119/3854/286887/3853/3852/112802/121391/140807/319101/3849/3848/374454/51350/3850/338785/3229/8549/121549/51761/26050/11166/29986/64919/204219/8399/1001/79152/239/247/242/59344/8456/147183/342574/3858/3857/3861/3868/3872/4804/1747/1277/6662/79755/2627/1823/125981/50509/23581/6261/25818/29841/151516/56603/130120/5068/344167/3552/2736/26154/80326/182/9935/81031/337967/7474/79413/1475/8626/9076/2069/23022/2255/10468/4488/94234/1832/1041/7124/7021/3605/135228/168002/25928/3204/3624/1956/1364/1278/6608/6469/8323/360/301/2304/9355/1289","GO:0043588","skin development","148/4017","324/18434",0.45679012345679,2.09620839825802,10.5079472289837,4.83797758710149e-22,4.8766814077983e-19,3.83558258177397e-19,148,NA
"57822/2810/388697/2312/388698/84283/3848/79152/239/242/59344/3868/79755/1823/29841/56603/26154/8626/9076/1364","GO:0061436","establishment of skin barrier","20/4017","35/18434",0.571428571428571,2.62228386500231,5.07078549584497,5.74963916246046e-06,0.000191064932167917,0.000150275415703637,20,NA
"57822/2810/388697/2312/388698/84283/55366/60529/51083/7480/3890/112802/3848/3229/8549/11166/8399/1001/79152/239/242/59344/8456/147183/342574/3868/3872/4804/1747/6662/79755/2627/1823/29841/56603/344167/2736/26154/80326/7474/8626/9076/2255/10468/4488/94234/7124/135228/25928/3624/1956/1364/6608/6469/8323/2304/9355","GO:0098773","skin epidermis development","57/4017","133/18434",0.428571428571429,1.96671289875173,5.90605383765141,3.96062149413133e-08,3.07100497391106e-06,2.41539116490951e-06,57,NA
"57822/53904/5076/5818/6495/1856/6662/3249/140469/2487/6899/7474/25945/4762/5754/9096/2138/5456","GO:0090103","cochlea morphogenesis","18/4017","26/18434",0.692307692307692,3.17699775952203,5.86344467139173,2.96404318819127e-07,1.72370511559431e-05,1.3557197537891e-05,18,NA
"57822/53904/64072/5076/3784/5818/84189/6495/2558/1856/6662/3249/3777/140469/2487/2043/27443/6899/7474/25945/389207/4762/2561/5754/9096/2138/793/5456","GO:0090102","cochlea development","28/4017","53/18434",0.528301886792453,2.42437564877572,5.48137337315124,7.20469164196493e-07,3.48591800404831e-05,2.74172644463491e-05,28,NA
"5818/1277/7040/7475/54084/6899/401138/10117/152816/1758/4488/7020/1080/2260/265/266","GO:0034505","tooth mineralization","16/4017","35/18434",0.457142857142857,2.09782709200185,3.43148681631048,0.00138779670009422,0.014648157839738,0.0115209943744389,16,NA
"5818/7040/6899/401138/10117/152816/1758/4488/1080/265/266","GO:0070166","enamel mineralization","11/4017","23/18434",0.478260869565217,2.19473758266498,3.02628087051028,0.00503969971037316,0.0393291662559186,0.0309329752002395,11,NA
"5909/2810/406988/3664/240/2658/282679/1813/7480/94/55801/3651/26257/652/442909/54567/7026/26471/406943/4804/350/6662/2627/1823/3249/7040/634/100423036/406941/8200/51738/5468/7474/51146/6657/8929/2069/6423/4163/406938/7124/135228/858/857/4824/6422/6591/9788/57152/406913/9104/2833/64102","GO:0050680","negative regulation of epithelial cell proliferation","53/4017","177/18434",0.299435028248588,1.37410637558737,2.6398455190821,0.00674536049052551,0.049751146642315,0.0391300180445247,53,NA
"5909/53841/10083/5205/7429/5357/54825/6624/5420","GO:0032530","regulation of microvillus organization","9/4017","13/18434",0.692307692307692,3.17699775952203,4.1446182514022,0.000330270500718148,0.00479011028379703,0.00376749310297946,9,NA
"5909/54361/1813/335/2735/219409/3651/652/6495/3175/8854/64220/6928/7067/1394/3213/9241/6662/2627/1000/9480/3643/2696/344167/2736/4760/3642/3170/2691/81027/6899/7474/5449/6657/4825/5308/6531/6715/2255/3670/23440/5307/2908/1482/1081/5454/222546/2692/168620/5078/6608/6469/3110/2304/2516/8022/190","GO:0035270","endocrine system development","57/4017","139/18434",0.410071942446043,1.88181881679123,5.50848325058136,2.45696164467987e-07,1.47050618625342e-05,1.15657502361446e-05,57,NA
"5909/54361/3321/3158/1999/3664/5629/89780/10718/9148/887/7166/5896/595/8772/7299/1813/335/51350/5916/2735/144455/6927/219409/3651/540/11035/26257/652/6495/51804/7043/51156/64919/3175/8854/64220/1543/79152/9914/8140/247/9423/7448/8456/6928/7067/1394/3213/3219/10481/9241/6662/284217/2627/9480/8792/5268/125981/3643/3249/7040/634/3398/344167/2736/3239/3235/2487/1373/80326/3549/5270/54577/54658/54600/54575/54576/3642/2691/7052/9935/100/655/5105/81027/326/6899/7494/6663/7477/6997/7474/5449/5361/6657/8626/9076/768239/51176/5308/59350/9464/6531/6715/5618/2255/3670/23440/5307/2246/2908/1482/4488/3720/7124/23607/1081/5454/2697/64065/2099/25928/3206/3207/3209/2692/2737/23242/1956/3082/857/6608/5764/6469/64478/2267/4824/3084/2260/6422/6591/2304/570/3371/2516/445/8022/190/5009/9104/4478/8862/7547","GO:0048732","gland development","154/4017","450/18434",0.342222222222222,1.5704566702625,6.46691646027511,5.79579744531293e-10,6.87313391161815e-08,5.40582221989043e-08,154,NA
"5916/2735/652/247/10481/9241/6662/5268/3239/655/7474/8626/768239/5618/2255/2099/3206/3207/3209/6469/4824/6422/3371","GO:0030850","prostate gland development","23/4017","49/18434",0.469387755102041,2.15401888910904,4.26963370863562,8.15507021733778e-05,0.00154130827107684,0.00121226191816281,23,NA
"5916/652/10481/9241/6662/3239/655/7474/8626/2255/2099/3209/6469/4824/6422/3371","GO:0060740","prostate gland epithelium morphogenesis","16/4017","26/18434",0.615384615384615,2.82399800846403,4.91268829128499,1.37652239765404e-05,0.000376706219955278,0.000296285054298577,16,NA
"5916/652/10481/9241/6662/5268/3239/655/7474/8626/2255/2099/3209/6469/4824/6422/3371","GO:0060512","prostate gland morphogenesis","17/4017","28/18434",0.607142857142857,2.78617660656496,4.9926966785324,9.53841316542229e-06,0.000292834126012558,0.000230318402856229,17,NA
"60529/5916/652/342184/3236/3235/8200/7476/5915/8626/5307/4488/7021/7291/6469","GO:0035137","hindlimb morphogenesis","15/4017","36/18434",0.416666666666667,1.91208198489752,2.89142078811845,0.0057600686259303,0.044249412179692,0.0348028219228676,15,NA
"60676/25987/4322/1280/5916/59341/652/7043/55512/1277/8313/6662/7040/56603/389058/3549/4880/102724560/875/5915/6474/2261/658/2690/4762/1044/8817/4488/7020/134701/7291/3207/2737/1749/3037/158326/7010","GO:0060349","bone morphogenesis","37/4017","100/18434",0.37,1.697928802589,3.69397529104258,0.000369332965633702,0.00520681999103177,0.00409524149600957,37,NA
"6121/1592/8854/1583/1543/53630/4051/66002/8529/57834/56603/4036/54657/1591/873/874/5948/5947/2638/9227/7124/54905/29881/1576/2260/6591/7274","GO:0006775","fat-soluble vitamin metabolic process","27/4017","48/18434",0.5625,2.58131067961165,5.79036143115364,2.09767554077122e-07,1.26867416705843e-05,9.9783113355212e-06,27,NA
"6121/23418/493/10083/24147/57010/120114/121643/51761/54567/30812/84440/3975/6662/54549/1745/1746/4760/3549/30813/1826/491/8842/2823/7020/7021/221935/23554/793/6505/4915/4693","GO:0003407","neural retina development","32/4017","88/18434",0.363636363636364,1.66872609591056,3.31917683487283,0.00124916189351669,0.0134429379572757,0.0105730709810862,32,NA
"6121/24/1301/22911/23418/644168/3784/796/8048/50801/57010/55107/58473/93589/3736/374462/51761/3356/1258/114780/23746/3000/8557/4804/1000/92840/388531/3249/6323/6335/5270/4923/131890/133060/55584/10886/84059/7124/7287/2978/6785/2898/2792/8989/23349/117531/101060233","GO:0009582","detection of abiotic stimulus","47/4017","146/18434",0.321917808219178,1.4772797801126,3.05617230253183,0.00226092321670416,0.0208764329994302,0.0164196255786036,47,NA
"6121/24/1301/22911/23418/644168/3784/796/8048/50801/57010/55107/58473/93589/3736/374462/51761/3356/1258/114780/23746/3000/8557/4804/1000/92840/388531/3249/6323/6335/5270/4923/131890/133060/55584/84059/7124/7287/2978/6785/2898/2792/8989/23349/117531/101060233","GO:0009581","detection of external stimulus","46/4017","144/18434",0.319444444444444,1.46592952175476,2.96282567957639,0.00295952998865258,0.0260163333886203,0.0204622338107726,46,NA
"6121/24/1382/1645/8644/1109/5949/1592/5950/1562/5406/57104/84649/5959/8630/121214/8608/145226/8854/1543/53630/59342/50700/56603/339761/4036/54577/54658/54600/54576/5948/5947/127/130/125/126/131/9227/285440/54905/1577/1551/1576/231/57016/441282/8694/216/158835","GO:0001523","retinoid metabolic process","49/4017","83/18434",0.590361445783133,2.70916676414395,8.23768338497344,2.05685124899638e-13,5.92373159710957e-11,4.65910315499481e-11,49,NA
"6121/24/1382/1645/8644/1109/5949/1592/5950/1562/5406/57104/84649/5959/8630/121214/8608/145226/8854/1543/53630/59342/50700/56603/339761/4036/54577/54658/54600/54576/5948/5947/127/130/125/126/131/9227/285440/6715/54905/1956/1577/1551/1576/231/57016/441282/8694/216/158835","GO:0016101","diterpenoid metabolic process","51/4017","88/18434",0.579545454545455,2.65953221535746,8.23697612464097,1.85059604362511e-13,5.89073940623405e-11,4.63315430534177e-11,51,NA
"6121/24/3158/1382/1645/8644/1109/5264/5949/1592/5950/1562/1557/1559/5406/1571/57104/84649/5959/8630/121214/8608/145226/8854/1543/53630/59342/50700/56603/339761/4036/54577/54658/54600/54576/5948/5947/127/130/125/126/131/9227/285440/6715/54905/1956/1577/1551/1576/231/57016/441282/8694/216/158835","GO:0006720","isoprenoid metabolic process","56/4017","121/18434",0.462809917355372,2.12383321297708,6.54675786185425,1.77041545000842e-09,1.84611597269844e-07,1.45199771662215e-07,56,NA
"6121/24/3158/1382/1645/8644/1109/5949/1592/5950/1562/1557/1559/5406/1571/57104/84649/5959/8630/121214/8608/145226/8854/1543/53630/59342/50700/56603/339761/4036/54577/54658/54600/54576/5948/5947/127/130/125/126/131/9227/285440/6715/54905/1956/1577/1551/1576/231/57016/441282/8694/216/158835","GO:0006721","terpenoid metabolic process","55/4017","99/18434",0.555555555555556,2.54944264653003,8.15951083687886,2.39817933188042e-13,6.04341191633865e-11,4.7532335091086e-11,55,NA
"6121/8644/5950/1562/5406/57104/84649/5959/8630/121214/8608/145226/8854/1543/53630/50700/339761/127/130/125/126/131/9227/1577/1551/1576/231/57016/441282/8694/216/158835","GO:0042572","retinol metabolic process","32/4017","52/18434",0.615384615384615,2.82399800846403,6.95250210332736,6.92936428515082e-10,8.05938369165233e-08,6.33882534506003e-08,32,NA
"6280/57118/64581/3494/3493/124056/3643/3929/3512/10811","GO:0060263","regulation of respiratory burst","10/4017","19/18434",0.526315789473684,2.41526145460739,3.25791009701178,0.00310384104392819,0.0268940266958133,0.0211525526730681,10,NA
"6280/6283/6279/387695/338322/796/338339/26253/64581/283/84659/1113/23406/7040/5443/26525/81030/3273/3347/85480/3605/383/7432/1671/728358/1670/1673","GO:0050832","defense response to fungus","27/4017","67/18434",0.402985074626866,1.84929720330387,3.67611814491905,0.000475930798372561,0.00636820678884347,0.0050086895152436,27,NA
"6280/6283/6279/387695/338322/796/338339/26253/64581/283/84659/64806/1113/23406/7040/5443/26525/81030/5806/3273/3347/85480/3605/383/7432/1671/728358/1670/1673","GO:0009620","response to fungus","29/4017","78/18434",0.371794871794872,1.70616546344702,3.29895376286884,0.001392103897385,0.0146680215529346,0.0115366174808047,29,NA
"6339/145226/3480/6340/6338/1636/7040/127/6446/57016/216","GO:0110096","cellular response to aldehyde","11/4017","18/18434",0.611111111111111,2.80438691118303,4.04277662242724,0.000352737882788171,0.0050196675649479,0.00394804332463095,11,NA
"6339/1646/8644/112/2706/10631/5587/5732/442909/3480/6340/6338/1636/8313/10365/6528/7040/5105/6663/6696/7350/6715/108/167127/2908/6446/1956/2770/1080/140596/503618/6422/114/2203/3371/445/4478","GO:1901655","cellular response to ketone","37/4017","111/18434",0.333333333333333,1.52966558791801,2.95444857283381,0.00326842107385601,0.0281186495799162,0.022115736816284,37,NA
"6339/200010/388662/477/480/481/284525/493/183/53828/29850/9152/57084/406967/486/6330/6539/54407/9498/55117/54997/4842/479/496/6557/10021/6340/6338/115584/6530/1258/162514/284111/2256/9058/6532/65266/2922/610/6528/495/478/3777/389015/6549/57282/6323/6335/27347/6523/6538/54716/483/285195/10568/8671/6550/340024/348932/6531/6558/9963/6534/6569/10050/6568/6561/6575/51305/25769/357/65267/11254/6535","GO:0035725","sodium ion transmembrane transport","74/4017","189/18434",0.391534391534392,1.79675005564973,5.81155763104785,4.37233626846544e-08,3.2996192673746e-06,2.59519971269595e-06,74,NA
"6339/284525/10021/6340/6338/610/389015/6549/6523/285195/6550/6558/6569","GO:0098719","sodium ion import across plasma membrane","13/4017","27/18434",0.481481481481481,2.20951696032602,3.31981449401303,0.00217144343365929,0.0203295509083149,0.0159894946662968,13,NA
"6339/3158/2153/1646/8644/114131/3767/112/2706/10631/2155/5587/5732/7043/442909/1543/11057/3480/6340/6338/1236/10481/1636/8313/1828/10365/6528/7040/27347/3239/1373/598/5105/6663/2720/9076/952/9353/2560/1446/6696/7350/57630/6715/108/167127/2690/2908/6446/3206/3207/3209/3624/1956/1364/2770/2056/857/1080/140596/503618/4824/4747/6422/441376/114/6366/2203/3371/445/4478","GO:1901654","response to ketone","71/4017","225/18434",0.315555555555556,1.44808342322905,3.56959189496192,0.000400760833120784,0.00553235464305656,0.00435127934975853,71,NA
"6339/3158/336/8644/114131/1369/133/4654/7356/2706/3651/3480/6755/6340/6338/3291/1636/8313/7040/6382/27347/1373/54658/6754/5105/7477/2720/590/9370/9076/9353/1446/306/57630/6715/2690/3670/2908/11063/7124/3351/6446/2692/3624/1956/2056/4747/301/445/5730","GO:0031960","response to corticosteroid","50/4017","157/18434",0.318471337579618,1.46146393750129,3.06511388805224,0.00215707358368529,0.0202577345250445,0.0159330100109085,50,NA
"6339/477/480/481/284525/777/493/3784/3767/6833/486/3758/283375/59341/479/728215/496/4308/6557/10021/6340/6338/162514/5023/100134444/8913/3773/25800/610/495/478/3783/389015/6549/3760/5621/9992/3772/6523/3761/776/483/285195/6550/10723/6558/6569/8645/781/23516/51305/25769/774/27112","GO:0098659","inorganic cation import across plasma membrane","54/4017","130/18434",0.415384615384615,1.90619865571322,5.473102282104,3.07139202909088e-07,1.73163058035574e-05,1.36195324990037e-05,54,NA
"6339/477/480/481/284525/777/493/3784/3767/6833/486/3758/283375/59341/479/728215/496/4308/6557/10021/6340/6338/162514/5023/100134444/8913/3773/25800/610/495/478/3783/389015/6549/3760/5621/9992/3772/6523/3761/776/483/285195/6550/10723/6558/6569/8645/781/23516/51305/25769/774/27112","GO:0099587","inorganic ion import across plasma membrane","54/4017","130/18434",0.415384615384615,1.90619865571322,5.473102282104,3.07139202909088e-07,1.73163058035574e-05,1.36195324990037e-05,54,NA
"6339/477/480/481/486/479/496/6340/6338/495/478/3552/64699/483/6507/6558","GO:0006883","intracellular sodium ion homeostasis","16/4017","22/18434",0.727272727272727,3.33745219182112,5.79048675346337,4.7931144429587e-07,2.49903070267364e-05,1.96552487910439e-05,16,NA
"6339/4879/1907/23576/477/183/55328/153/3784/81285/3043/133/796/143872/1813/5800/94/6866/4842/9365/10631/1910/1113/623/89832/7026/6296/6340/6338/3291/5023/4843/65266/59342/1636/2642/2837/66002/8529/2865/3816/354/3398/5443/3777/27347/1908/4923/5468/185/9370/1816/7424/170690/4883/9607/154/7124/2740/6446/1278/3952/4846/155/407019/59272/27035/8862","GO:0008217","regulation of blood pressure","68/4017","193/18434",0.352331606217617,1.61684860070091,4.54720354583347,1.19014447821322e-05,0.000343429002935024,0.000270112027336288,68,NA
"6339/4879/477/480/481/183/1813/486/479/1910/496/6557/6340/6338/66002/8529/495/478/3552/64699/7380/483/185/6507/6558","GO:0055078","sodium ion homeostasis","25/4017","47/18434",0.531914893617021,2.44095572540109,5.22102299596778,2.39350239025584e-06,9.39993665991385e-05,7.39319022663441e-05,25,NA
"6339/6513/477/480/481/284525/777/493/51703/3784/3767/6833/9152/8501/6520/486/3758/54407/283375/59341/479/728215/496/23428/4308/6557/10021/6340/6338/8140/162514/5023/55244/100134444/8913/3773/25800/610/80131/6511/495/478/3783/6509/389015/6549/3760/4036/5621/81031/4923/9992/3772/6523/3761/54716/10991/776/483/285195/23657/6550/10723/6507/6558/6534/6569/7124/8645/222642/2911/948/781/23516/51305/6505/25769/56262/774/59272/27112/11254","GO:0098739","import across plasma membrane","82/4017","209/18434",0.392344497607655,1.80046762979824,6.14319960800114,7.46461034691868e-09,6.63911226149473e-07,5.22176070553027e-07,82,NA
"6339/79570/200010/388662/477/480/481/284525/493/183/53828/29850/3784/9152/57084/406967/10008/1813/486/6330/6539/5318/1272/54407/9498/55117/160728/54997/4842/479/1910/6555/496/6557/10021/6340/6338/115584/5652/6530/1258/162514/284111/2256/9058/6532/65266/2922/610/6528/495/7040/478/3777/389015/6549/60482/57282/151258/6323/6335/27347/5270/6523/6538/54716/10991/483/285195/10568/201780/8671/345274/6550/340024/348932/6531/6558/9963/154/6534/1482/6569/10050/6568/154215/6446/6561/4846/6575/347051/51305/25769/357/65267/11254/23439/6535","GO:0006814","sodium ion transport","98/4017","251/18434",0.390438247011952,1.79171985198365,6.66633454098696,3.64275225104648e-10,4.71614607751626e-08,3.70931915279448e-08,98,NA
"6339/8431/4985/3158/6279/6000/1646/8644/114131/150/9965/1813/57476/2904/2059/112/3747/2155/5587/5732/442909/89832/3480/6340/6338/1066/1366/6517/1236/3060/1394/114881/1636/8792/10365/6528/7040/27347/4880/54658/598/2720/1582/51208/9370/6480/9076/9353/1446/131/7350/57630/3248/6531/108/2690/6690/3779/7124/3351/6446/3624/1365/2770/1080/3952/6608/6916/140596/503618/4747/6422/4986/114/6366/2203/3371/2742/2539","GO:0097305","response to alcohol","79/4017","275/18434",0.287272727272727,1.31829361576934,2.80711230898367,0.00392116350643633,0.0322821976977305,0.0253904294409712,79,NA
"63950/406928/5629/11023/1813/64211/1638/2290/652991/7040/6663/7424/23440/7101/2737/6608/5764/6469","GO:1902692","regulation of neuroblast proliferation","18/4017","45/18434",0.4,1.83559870550162,2.96235046592833,0.00439453067384711,0.0352028099542084,0.0276875344930151,18,NA
"63950/5396/5629/121643/219409/5457/6656/2290/652/6495/64919/3714/54567/6662/4854/23040/3398/2736/10716/1745/1746/3236/54738/3549/474/3670/30012/5454/2737/2636/6469/3110/2138/58524/8022","GO:0048663","neuron fate commitment","35/4017","72/18434",0.486111111111111,2.23076231571377,5.52321469444324,4.38613377428746e-07,2.30672496233831e-05,1.81427354929108e-05,35,NA
"63950/5457/6656/6495/6662/23040/2736/3236/54738/474/3670/30012/5454/2737/3110/2138/58524/8022","GO:0048665","neuron fate specification","18/4017","36/18434",0.5,2.29449838187702,4.10373145563824,0.000176491511555584,0.00283135454081743,0.00222690252888366,18,NA
"63950/6913/89780/5076/347853/26011/6910/5457/6656/6495/145258/6928/6662/23040/10736/344167/2736/10716/3236/8324/54738/3549/3170/6899/6657/474/6423/3670/30012/5460/9096/5454/6862/3207/3209/57057/2737/6608/6469/3110/2260/2138/58524/8022/50945","GO:0001708","cell fate specification","45/4017","110/18434",0.409090909090909,1.87731685789938,4.87140405996732,4.69754494944412e-06,0.000158719284101889,0.000124835081602693,45,NA
"63950/89780/5309/5015/2019/4929/3170/7074/7474/8929/6423/23440/8321/6608/2020/6469/26281/6422","GO:0071542","dopaminergic neuron differentiation","18/4017","41/18434",0.439024390243902,2.01468150603836,3.43326136176989,0.00127061190610939,0.0136494863377435,0.0107355243595556,18,NA
"6402/64072/84962/1006/1003/1001/1012/1000/1828/28316/9378/64405/60437/1002/22871/1010/8641/5098/51294/1015","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","20/4017","48/18434",0.416666666666667,1.91208198489752,3.33981450672151,0.00153408924458155,0.0156725874176169,0.0123267234997582,20,NA
